,Week,Team,ScoreOff,RushAttOff,RushYdsOff,PassAttOff,PassCompOff,PassYdsOff,PassIntOff,FumblesOff,Opponent,ScoreDef,RushAttDef,RushYdsDef,PassAttDef,PassCompDef,PassYdsDef,PassIntDef,FumblesDef,ScoreDiff,RushAttDiff,RushYdsDiff,PassAttDiff,PassCompDiff,PassYdsDiff,PassIntDiff,FumblesDiff
1038,11/11/2000,Eastern Michigan,39.0,33,131,51,36,372,0,1,Northern Illinois,32.0,43,278,25,13,144,2,2,7.0,-10,-147,26,23,228,-2,-1
1039,11/11/2000,Florida,41.0,31,152,46,27,356,0,0,South Carolina,21.0,35,81,28,19,166,0,1,20.0,-4,71,18,8,190,0,-1
1040,11/11/2000,Fresno State,7.0,30,41,31,15,183,2,2,Texas Christian,24.0,62,217,15,7,78,0,1,-17.0,-32,-176,16,8,105,2,1
1041,11/11/2000,Florida State,35.0,25,229,39,24,327,3,0,Wake Forest,6.0,46,162,26,11,114,1,0,29.0,-21,67,13,13,213,2,0
1042,11/11/2000,Georgia,26.0,26,55,35,23,164,1,2,Auburn,29.0,37,150,38,24,149,2,0,-3.0,-11,-95,-3,-1,15,-1,2
1043,11/11/2000,Georgia Tech,35.0,57,304,37,29,323,0,0,Virginia,0.0,29,154,30,14,136,1,2,35.0,28,150,7,15,187,-1,-2
1044,11/11/2000,Hawaii,37.0,29,155,45,24,283,2,1,Nevada-Reno,17.0,32,41,51,27,337,2,2,20.0,-3,114,-6,-3,-54,0,-1
1045,11/11/2000,Houston,20.0,35,100,33,15,238,1,1,East Carolina,62.0,54,247,27,12,183,0,0,-42.0,-19,-147,6,3,55,1,1
1046,11/11/2000,Iowa State,35.0,47,277,27,15,173,1,1,Colorado,27.0,38,132,34,25,307,1,3,8.0,9,145,-7,-10,-134,0,-2
1047,11/11/2000,Idaho,44.0,39,157,37,19,366,1,1,New Mexico State,41.0,64,432,28,14,228,2,2,3.0,-25,-275,9,5,138,-1,-1
1048,11/11/2000,Illinois,21.0,30,152,30,16,181,1,0,Ohio State,24.0,57,223,38,23,251,3,0,-3.0,-27,-71,-8,-7,-70,-2,0
1049,11/11/2000,Indiana,22.0,47,250,35,15,209,4,1,Wisconsin,43.0,39,228,23,16,207,0,3,-21.0,8,22,12,-1,2,4,-2
1050,11/11/2000,Iowa,27.0,40,103,27,17,250,0,0,Northwestern,17.0,50,129,45,25,248,0,0,10.0,-10,-26,-18,-8,2,0,0
1051,11/11/2000,Kansas,16.0,36,125,25,10,111,1,1,Texas,51.0,61,396,19,11,241,2,0,-35.0,-25,-271,6,-1,-130,-1,1
1052,11/11/2000,Kansas State,29.0,43,143,36,12,234,1,1,Nebraska,28.0,45,200,13,2,39,1,1,1.0,-2,-57,23,10,195,0,0
1053,11/11/2000,Kentucky,20.0,33,192,55,33,385,1,1,Vanderbilt,24.0,32,82,29,17,263,0,1,-4.0,1,110,26,16,122,1,0
1054,11/11/2000,Louisville,38.0,28,126,34,23,307,1,1,Army,17.0,55,137,25,10,111,0,0,21.0,-27,-11,9,13,196,1,1
1055,11/11/2000,Louisiana State,20.0,37,152,30,16,290,2,0,Mississippi,9.0,34,73,37,20,287,1,1,11.0,3,79,-7,-4,3,1,-1
1056,11/11/2000,Marshall,51.0,40,196,33,21,290,0,1,Miami-Ohio,31.0,49,185,39,21,283,2,3,20.0,-9,11,-6,0,7,-2,-2
1057,11/11/2000,Michigan State,30.0,51,292,23,12,195,1,0,Purdue,10.0,21,79,43,26,279,3,0,20.0,30,213,-20,-14,-84,-2,0
1058,11/11/2000,Maryland,10.0,47,145,31,16,164,1,0,North Carolina,13.0,38,241,16,7,42,1,2,-3.0,9,-96,15,9,122,0,-2
1059,11/11/2000,Memphis,10.0,42,152,34,20,203,4,3,Cincinnati,13.0,31,66,33,15,124,2,0,-3.0,11,86,1,5,79,2,3
1060,11/11/2000,Miami-Florida,35.0,41,155,37,22,264,0,0,Pittsburgh,7.0,30,77,39,19,189,2,1,28.0,11,78,-2,3,75,-2,-1
1061,11/11/2000,Miami-Ohio,31.0,49,185,39,21,283,2,3,Marshall,51.0,40,196,33,21,290,0,1,-20.0,9,-11,6,0,-7,2,2
1062,11/11/2000,Michigan,33.0,50,232,29,14,212,3,0,Penn State,11.0,34,177,35,19,230,4,1,22.0,16,55,-6,-5,-18,-1,-1
1063,11/11/2000,Mississippi,9.0,34,73,37,20,287,1,1,Louisiana State,20.0,37,152,30,16,290,2,0,-11.0,-3,-79,7,4,-3,-1,1
1064,11/11/2000,Missouri,47.0,52,273,28,16,199,1,1,Baylor,22.0,41,13,30,15,195,3,1,25.0,11,260,-2,1,4,-2,0
1065,11/11/2000,Mississippi State,29.0,50,276,27,18,262,0,1,Alabama,7.0,28,31,31,13,281,2,0,22.0,22,245,-4,5,-19,-2,1
1066,11/11/2000,Mid Tennessee St,45.0,34,188,25,15,232,0,0,South Florida,9.0,28,91,44,27,206,2,1,36.0,6,97,-19,-12,26,-2,-1
1067,11/11/2000,Navy,38.0,56,362,43,24,362,3,3,Tulane,50.0,29,125,41,26,380,2,0,-12.0,27,237,2,-2,-18,1,3
1068,11/11/2000,North Carolina,13.0,38,241,16,7,42,1,2,Maryland,10.0,47,145,31,16,164,1,0,3.0,-9,96,-15,-9,-122,0,2
1069,11/11/2000,No Carolina State,35.0,25,48,51,32,413,1,1,Duke,31.0,35,155,37,24,319,1,1,4.0,-10,-107,14,8,94,0,0
1070,11/11/2000,Notre Dame,28.0,61,380,12,9,86,0,2,Boston College,16.0,30,124,29,15,172,2,0,12.0,31,256,-17,-6,-86,-2,2
1071,11/11/2000,Nebraska,28.0,45,200,13,2,39,1,1,Kansas State,29.0,43,143,36,12,234,1,1,-1.0,2,57,-23,-10,-195,0,0
1072,11/11/2000,Nevada-Reno,17.0,32,41,51,27,337,2,2,Hawaii,37.0,29,155,45,24,283,2,1,-20.0,3,-114,6,3,54,0,1
1073,11/11/2000,Northern Illinois,32.0,43,278,25,13,144,2,2,Eastern Michigan,39.0,33,131,51,36,372,0,1,-7.0,10,147,-26,-23,-228,2,1
1074,11/11/2000,New Mexico,14.0,43,143,11,4,61,2,1,Nevada-Las Vegas,18.0,46,181,21,13,148,3,2,-4.0,-3,-38,-10,-9,-87,-1,-1
1075,11/11/2000,New Mexico State,41.0,64,432,28,14,228,2,2,Idaho,44.0,39,157,37,19,366,1,1,-3.0,25,275,-9,-5,-138,1,1
1076,11/11/2000,North Texas,28.0,37,111,31,19,214,2,1,Arkansas State,53.0,31,193,38,21,213,1,0,-25.0,6,-82,-7,-2,1,1,1
1077,11/11/2000,Northwestern,17.0,50,129,45,25,248,0,0,Iowa,27.0,40,103,27,17,250,0,0,-10.0,10,26,18,8,-2,0,0
1078,11/11/2000,Ohio,23.0,55,277,12,2,17,1,0,Bowling Green,21.0,36,102,25,14,236,1,0,2.0,19,175,-13,-12,-219,0,0
1079,11/11/2000,Ohio State,24.0,57,223,38,23,251,3,0,Illinois,21.0,30,152,30,16,181,1,0,3.0,27,71,8,7,70,2,0
1080,11/11/2000,Oklahoma,35.0,28,105,42,28,263,2,1,Texas A & M,31.0,37,97,37,18,219,2,0,4.0,-9,8,5,10,44,0,1
1081,11/11/2000,Oklahoma State,0.0,39,107,39,22,223,2,1,Texas Tech,58.0,29,152,47,32,252,0,0,-58.0,10,-45,-8,-10,-29,2,1
1082,11/11/2000,Oregon,25.0,38,76,36,20,252,1,1,California,17.0,28,88,39,15,197,1,0,8.0,10,-12,-3,5,55,0,1
1083,11/11/2000,Oregon State,33.0,41,73,31,17,231,1,0,Arizona,9.0,31,69,22,9,89,1,0,24.0,10,4,9,8,142,0,0
1084,11/11/2000,Penn State,11.0,34,177,35,19,230,4,1,Michigan,33.0,50,232,29,14,212,3,0,-22.0,-16,-55,6,5,18,1,1
1085,11/11/2000,Pittsburgh,7.0,30,77,39,19,189,2,1,Miami-Florida,35.0,41,155,37,22,264,0,0,-28.0,-11,-78,2,-3,-75,2,1
1086,11/11/2000,Purdue,10.0,21,79,43,26,279,3,0,Michigan State,30.0,51,292,23,12,195,1,0,-20.0,-30,-213,20,14,84,2,0
1087,11/11/2000,Rice,21.0,43,175,18,7,130,0,0,Texas-El Paso,38.0,35,115,30,21,339,0,0,-17.0,8,60,-12,-14,-209,0,0
1088,11/11/2000,Rutgers,24.0,35,176,48,24,274,4,2,West Virginia,31.0,51,152,26,12,126,1,1,-7.0,-16,24,22,12,148,3,1
1089,11/11/2000,Southern Cal,28.0,41,91,54,29,379,1,2,Washington State,33.0,38,130,32,12,242,0,2,-5.0,3,-39,22,17,137,1,0
1090,11/11/2000,South Carolina,21.0,35,81,28,19,166,0,1,Florida,41.0,31,152,46,27,356,0,0,-20.0,4,-71,-18,-8,-190,0,1
1091,11/11/2000,Southern Miss,33.0,38,46,34,25,261,1,0,Alabama-Birmingham,30.0,51,191,25,15,146,0,0,3.0,-13,-145,9,10,115,1,0
1092,11/11/2000,Southern Methodist,24.0,39,177,19,14,157,1,1,Tulsa,20.0,38,85,36,19,227,0,1,4.0,1,92,-17,-5,-70,1,0
1093,11/11/2000,Stanford,29.0,45,145,30,17,169,0,0,Arizona State,7.0,34,23,38,13,151,2,0,22.0,11,122,-8,4,18,-2,0
1094,11/11/2000,UL-Lafayette,14.0,36,176,37,15,198,4,1,Jacksonville St,28.0,47,201,23,13,205,0,2,-14.0,-11,-25,14,2,-7,4,-1
1095,11/11/2000,Syracuse,31.0,57,224,14,4,62,2,0,Temple,12.0,32,119,27,6,44,2,1,19.0,25,105,-13,-2,18,0,-1
1096,11/11/2000,Texas Christian,24.0,62,217,15,7,78,0,1,Fresno State,7.0,30,41,31,15,183,2,2,17.0,32,176,-16,-8,-105,-2,-1
1097,11/11/2000,Temple,12.0,32,119,27,6,44,2,1,Syracuse,31.0,57,224,14,4,62,2,0,-19.0,-25,-105,13,2,-18,0,1
1098,11/11/2000,Tennessee,63.0,51,290,34,19,212,0,0,Arkansas,20.0,35,118,20,11,128,1,3,43.0,16,172,14,8,84,-1,-3
1099,11/11/2000,Texas,51.0,61,396,19,11,241,2,0,Kansas,16.0,36,125,25,10,111,1,1,35.0,25,271,-6,1,130,1,-1
1100,11/11/2000,Toledo,31.0,35,260,19,6,82,0,0,Ball State,3.0,44,81,36,24,200,2,0,28.0,-9,179,-17,-18,-118,-2,0
1101,11/11/2000,Texas Tech,58.0,29,152,47,32,252,0,0,Oklahoma State,0.0,39,107,39,22,223,2,1,58.0,-10,45,8,10,29,-2,-1
1102,11/11/2000,Tulane,50.0,29,125,41,26,380,2,0,Navy,38.0,56,362,43,24,362,3,3,12.0,-27,-237,-2,2,18,-1,-3
1103,11/11/2000,Tulsa,20.0,38,85,36,19,227,0,1,Southern Methodist,24.0,39,177,19,14,157,1,1,-4.0,-1,-92,17,5,70,-1,0
1104,11/11/2000,Texas A & M,31.0,37,97,37,18,219,2,0,Oklahoma,35.0,28,105,42,28,263,2,1,-4.0,9,-8,-5,-10,-44,0,-1
1105,11/11/2000,Alabama-Birmingham,30.0,51,191,25,15,146,0,0,Southern Miss,33.0,38,46,34,25,261,1,0,-3.0,13,145,-9,-10,-115,-1,0
1106,11/11/2000,U.C.L.A.,28.0,24,71,38,22,298,1,1,Washington,35.0,64,349,19,12,111,0,2,-7.0,-40,-278,19,10,187,1,-1
1107,11/11/2000,Nevada-Las Vegas,18.0,46,181,21,13,148,3,2,New Mexico,14.0,43,143,11,4,61,2,1,4.0,3,38,10,9,87,1,1
1108,11/11/2000,Utah,34.0,41,183,16,7,146,0,0,Wyoming,0.0,34,63,36,15,186,1,1,34.0,7,120,-20,-8,-40,-1,-1
1109,11/11/2000,Texas-El Paso,38.0,35,115,30,21,339,0,0,Rice,21.0,43,175,18,7,130,0,0,17.0,-8,-60,12,14,209,0,0
1110,11/11/2000,Utah State,38.0,24,86,57,25,509,0,0,Boise State,66.0,48,260,30,21,381,0,1,-28.0,-24,-174,27,4,128,0,-1
1111,11/11/2000,Vanderbilt,24.0,32,82,29,17,263,0,1,Kentucky,20.0,33,192,55,33,385,1,1,4.0,-1,-110,-26,-16,-122,-1,0
1112,11/11/2000,Virginia,0.0,29,154,30,14,136,1,2,Georgia Tech,35.0,57,304,37,29,323,0,0,-35.0,-28,-150,-7,-15,-187,1,2
1113,11/11/2000,Virginia Tech,44.0,61,313,8,2,55,0,0,Central Florida,21.0,23,21,45,28,362,4,2,23.0,38,292,-37,-26,-307,-4,-2
1114,11/11/2000,Washington,35.0,64,349,19,12,111,0,2,U.C.L.A.,28.0,24,71,38,22,298,1,1,7.0,40,278,-19,-10,-187,-1,1
1115,11/11/2000,Washington State,33.0,38,130,32,12,242,0,2,Southern Cal,28.0,41,91,54,29,379,1,2,5.0,-3,39,-22,-17,-137,-1,0
1116,11/11/2000,Wake Forest,6.0,46,162,26,11,114,1,0,Florida State,35.0,25,229,39,24,327,3,0,-29.0,21,-67,-13,-13,-213,-2,0
1117,11/11/2000,Wisconsin,43.0,39,228,23,16,207,0,3,Indiana,22.0,47,250,35,15,209,4,1,21.0,-8,-22,-12,1,-2,-4,2
1118,11/11/2000,Western Michigan,17.0,44,176,20,8,99,3,0,Central Michigan,21.0,43,97,29,17,220,0,0,-4.0,1,79,-9,-9,-121,3,0
1119,11/11/2000,West Virginia,31.0,51,152,26,12,126,1,1,Rutgers,24.0,35,176,48,24,274,4,2,7.0,16,-24,-22,-12,-148,-3,-1
1120,11/11/2000,Wyoming,0.0,34,63,36,15,186,1,1,Utah,34.0,41,183,16,7,146,0,0,-34.0,-7,-120,20,8,40,1,1
1121,11/18/00,Air Force,45.0,73,418,17,10,122,1,0,San Diego State,24.0,28,81,26,14,269,1,2,21.0,45,337,-9,-4,-147,0,-2
1122,11/18/00,Akron,34.0,60,306,20,11,113,0,2,Kent State,6.0,29,82,38,17,205,1,4,28.0,31,224,-18,-6,-92,-1,-2
1123,11/18/00,Alabama,0.0,22,23,29,12,112,1,0,Auburn,9.0,47,162,20,10,139,2,1,-9.0,-25,-139,9,2,-27,-1,-1
1124,11/18/00,Arkansas,17.0,47,149,27,9,68,3,0,Mississippi State,10.0,39,68,22,12,138,0,1,7.0,8,81,5,-3,-70,3,-1
1125,11/18/00,Army,7.0,32,47,49,22,216,1,1,Alabama-Birmingham,27.0,41,209,28,14,218,1,1,-20.0,-9,-162,21,8,-2,0,0
1126,11/18/00,Auburn,9.0,47,162,20,10,139,2,1,Alabama,0.0,22,23,29,12,112,1,0,9.0,25,139,-9,-2,27,1,1
1127,11/18/00,Ball State,29.0,54,255,20,13,137,0,1,Connecticut,0.0,31,40,37,20,254,0,2,29.0,23,215,-17,-7,-117,0,-1
1128,11/18/00,Baylor,22.0,31,66,35,17,227,3,4,Oklahoma State,50.0,51,240,24,15,171,0,2,-28.0,-20,-174,11,2,56,3,2
1129,11/18/00,Boise State,66.0,31,120,31,21,449,0,0,Idaho,24.0,41,111,40,22,289,5,0,42.0,-10,9,-9,-1,160,-5,0
1130,11/18/00,Buffalo,16.0,56,290,24,12,121,3,0,Miami-Ohio,17.0,47,239,21,9,104,4,1,-1.0,9,51,3,3,17,-1,-1
1131,11/18/00,Brigham Young,37.0,44,149,35,21,349,1,1,New Mexico,13.0,33,90,28,11,178,0,2,24.0,11,59,7,10,171,1,-1
1132,11/18/00,California,30.0,37,181,34,22,195,4,1,Stanford,36.0,41,48,23,12,242,1,0,-6.0,-4,133,11,10,-47,3,1
1133,11/18/00,Cincinnati,27.0,36,72,42,20,197,0,2,Southern Miss,24.0,42,138,34,19,203,2,3,3.0,-6,-66,8,1,-6,-2,-1
1134,11/18/00,Clemson,16.0,49,174,30,14,185,1,0,South Carolina,14.0,39,162,26,13,200,3,0,2.0,10,12,4,1,-15,-2,0
1135,11/18/00,Central Michigan,6.0,28,104,24,7,65,0,1,Northern Illinois,40.0,64,299,21,10,174,1,0,-34.0,-36,-195,3,-3,-109,-1,1
1136,11/18/00,Colorado State,37.0,33,74,26,17,216,0,2,Wyoming,13.0,39,152,30,14,138,3,1,24.0,-6,-78,-4,3,78,-3,1
1137,11/18/00,Duke,21.0,36,107,36,10,140,3,1,North Carolina,59.0,41,247,26,18,218,1,2,-38.0,-5,-140,10,-8,-78,2,-1
1138,11/18/00,East Carolina,24.0,32,1,42,26,313,1,1,West Virginia,42.0,46,79,25,13,316,0,2,-18.0,-14,-78,17,13,-3,1,-1
1139,11/18/00,Eastern Michigan,0.0,27,35,34,15,140,3,1,Western Michigan,28.0,51,191,30,17,223,1,1,-28.0,-24,-156,4,-2,-83,2,0
1140,11/18/00,Florida,7.0,20,37,46,27,278,3,0,Florida State,30.0,29,90,44,23,353,2,0,-23.0,-9,-53,2,4,-75,1,0
1141,11/18/00,Fresno State,14.0,41,181,18,14,139,0,1,Southern Methodist,7.0,43,151,36,19,190,1,2,7.0,-2,30,-18,-5,-51,-1,-1
1142,11/18/00,Florida State,30.0,29,90,44,23,353,2,0,Florida,7.0,20,37,46,27,278,3,0,23.0,9,53,-2,-4,75,-1,0
1143,11/18/00,Georgia,32.0,45,244,18,9,107,2,2,Mississippi,14.0,33,67,37,16,175,2,1,18.0,12,177,-19,-7,-68,0,1
1144,11/18/00,Georgia Tech,35.0,53,193,30,19,354,0,1,Maryland,22.0,22,20,46,29,318,1,2,13.0,31,173,-16,-10,36,-1,-1
1145,11/18/00,Hawaii,27.0,29,124,51,31,391,1,2,Louisiana Tech,10.0,20,32,47,28,255,4,0,17.0,9,92,4,3,136,-3,2
1146,11/18/00,Houston,13.0,29,29,34,14,147,5,1,Louisville,32.0,49,156,34,13,216,1,1,-19.0,-20,-127,0,1,-69,4,0
1147,11/18/00,Iowa State,38.0,50,335,28,13,171,1,1,Kansas,17.0,38,138,35,15,158,0,1,21.0,12,197,-7,-2,13,1,0
1148,11/18/00,Idaho,24.0,41,111,40,22,289,5,0,Boise State,66.0,31,120,31,21,449,0,0,-42.0,10,-9,9,1,-160,5,0
1149,11/18/00,Illinois,23.0,36,116,37,20,246,1,2,Northwestern,61.0,71,315,32,19,163,0,0,-38.0,-35,-199,5,1,83,1,2
1150,11/18/00,Indiana,13.0,36,205,28,13,123,3,1,Purdue,41.0,50,294,29,20,216,1,1,-28.0,-14,-89,-1,-7,-93,2,0
1151,11/18/00,Iowa,24.0,34,136,24,14,159,1,1,Minnesota,27.0,40,142,38,23,299,0,1,-3.0,-6,-6,-14,-9,-140,1,0
1152,11/18/00,Kansas,17.0,38,138,35,15,158,0,1,Iowa State,38.0,50,335,28,13,171,1,1,-21.0,-12,-197,7,2,-13,-1,0
1153,11/18/00,Kent State,6.0,29,82,38,17,205,1,4,Akron,34.0,60,284,20,11,113,0,2,-28.0,-31,-202,18,6,92,1,2
1154,11/18/00,Kansas State,28.0,55,155,20,9,158,1,0,Missouri,24.0,42,139,20,9,110,1,1,4.0,13,16,0,0,48,0,-1
1155,11/18/00,Kentucky,20.0,35,96,49,25,330,2,0,Tennessee,59.0,29,228,25,19,362,1,1,-39.0,6,-132,24,6,-32,1,-1
1156,11/18/00,Louisville,32.0,49,156,34,13,216,1,1,Houston,13.0,29,29,34,14,147,5,1,19.0,20,127,0,-1,69,-4,0
1157,11/18/00,Louisiana Tech,10.0,48,170,85,55,659,5,2,Hawaii,27.0,67,238,81,53,591,2,4,-17.0,-19,-68,4,2,68,3,-2
1158,11/18/00,Marshall,28.0,20,77,39,26,294,0,2,Ohio,38.0,66,401,14,10,87,0,0,-10.0,-46,-324,25,16,207,0,2
1159,11/18/00,Michigan State,23.0,37,100,38,22,308,0,0,Penn State,42.0,45,244,26,11,218,0,0,-19.0,-8,-144,12,11,90,0,0
1160,11/18/00,Maryland,22.0,22,20,46,29,318,1,2,Georgia Tech,35.0,53,193,30,19,354,0,1,-13.0,-31,-173,16,10,-36,1,1
1161,11/18/00,Memphis,14.0,26,85,54,24,216,3,3,Tulane,37.0,40,123,56,29,360,0,1,-23.0,-14,-38,-2,-5,-144,3,2
1162,11/18/00,Miami-Florida,26.0,41,156,29,16,263,0,0,Syracuse,0.0,31,83,27,11,83,2,0,26.0,10,73,2,5,180,-2,0
1163,11/18/00,Miami-Ohio,17.0,47,217,21,9,104,4,1,Buffalo,16.0,56,290,24,12,121,3,0,1.0,-9,-73,-3,-3,-17,1,1
1164,11/18/00,Michigan,38.0,43,88,25,14,303,1,0,Ohio State,26.0,34,149,48,21,251,3,0,12.0,9,-61,-23,-7,52,-2,0
1165,11/18/00,Minnesota,27.0,40,142,38,23,299,0,1,Iowa,24.0,34,136,24,14,159,1,1,3.0,6,6,14,9,140,-1,0
1166,11/18/00,Mississippi,14.0,33,67,37,16,175,2,1,Georgia,32.0,45,244,18,9,107,2,2,-18.0,-12,-177,19,7,68,0,-1
1167,11/18/00,Missouri,24.0,42,139,20,9,110,1,1,Kansas State,28.0,55,155,20,9,158,1,0,-4.0,-13,-16,0,0,-48,0,1
1168,11/18/00,Mississippi State,10.0,39,68,22,12,138,0,1,Arkansas,17.0,47,149,27,9,68,3,0,-7.0,-8,-81,-5,3,70,-3,1
1169,11/18/00,Mid Tennessee St,41.0,38,168,39,24,292,2,2,UL-Lafayette,38.0,39,105,45,28,299,0,1,3.0,-1,63,-6,-4,-7,2,1
1170,11/18/00,Navy,26.0,54,283,23,12,151,1,1,Wake Forest,49.0,53,305,24,16,272,0,2,-23.0,1,-22,-1,-4,-121,1,-1
1171,11/18/00,North Carolina,59.0,41,247,26,18,218,1,2,Duke,21.0,36,107,36,10,140,3,1,38.0,5,140,-10,8,78,-2,1
1172,11/18/00,No Carolina State,17.0,37,137,46,25,266,1,0,Virginia,24.0,44,231,17,7,149,0,0,-7.0,-7,-94,29,18,117,1,0
1173,11/18/00,Notre Dame,45.0,60,295,20,14,186,0,1,Rutgers,17.0,30,174,28,13,175,3,2,28.0,30,121,-8,1,11,-3,-1
1174,11/18/00,UL-Monroe,6.0,59,154,74,45,378,2,3,Wofford,14.0,92,350,41,28,412,1,2,-8.0,-33,-196,33,17,-34,1,1
1175,11/18/00,Nevada-Reno,34.0,38,129,30,17,236,1,1,Rice,28.0,59,293,23,10,104,1,3,6.0,-21,-164,7,7,132,0,-2
1176,11/18/00,Northern Illinois,40.0,64,299,21,10,174,1,0,Central Michigan,6.0,28,104,24,7,65,0,1,34.0,36,195,-3,3,109,1,-1
1177,11/18/00,New Mexico,13.0,33,90,28,11,178,0,2,Brigham Young,37.0,44,149,35,21,349,1,1,-24.0,-11,-59,-7,-10,-171,-1,1
1178,11/18/00,New Mexico State,23.0,39,180,25,12,139,2,3,North Texas,30.0,53,208,12,6,63,0,1,-7.0,-14,-28,13,6,76,2,2
1179,11/18/00,North Texas,30.0,53,208,12,6,63,0,1,New Mexico State,23.0,39,180,25,12,139,2,3,7.0,14,28,-13,-6,-76,-2,-2
1180,11/18/00,Northwestern,61.0,71,315,32,19,163,0,1,Illinois,23.0,36,116,37,20,246,1,2,38.0,35,199,-5,-1,-83,-1,-1
1181,11/18/00,Ohio,38.0,66,401,14,10,87,0,0,Marshall,28.0,20,77,39,26,294,0,2,10.0,46,324,-25,-16,-207,0,-2
1182,11/18/00,Ohio State,26.0,34,149,48,21,251,3,0,Michigan,38.0,43,88,25,14,303,1,0,-12.0,-9,61,23,7,-52,2,0
1183,11/18/00,Oklahoma,27.0,25,136,38,24,248,2,2,Texas Tech,13.0,23,21,62,42,309,2,0,14.0,2,115,-24,-18,-61,0,2
1184,11/18/00,Oklahoma State,50.0,51,240,24,15,171,0,2,Baylor,22.0,31,66,35,17,227,3,4,28.0,20,174,-11,-2,-56,-3,-2
1185,11/18/00,Oregon,13.0,34,137,48,25,334,5,1,Oregon State,23.0,39,153,27,14,246,1,0,-10.0,-5,-16,21,11,88,4,1
1186,11/18/00,Oregon State,23.0,39,153,27,14,246,1,0,Oregon,13.0,34,137,48,25,334,5,1,10.0,5,16,-21,-11,-88,-4,-1
1187,11/18/00,Penn State,42.0,45,244,26,11,218,0,0,Michigan State,23.0,37,100,38,22,308,0,0,19.0,8,144,-12,-11,-90,0,0
1188,11/18/00,Pittsburgh,7.0,45,170,29,18,218,1,4,Temple,0.0,27,12,35,18,170,2,0,7.0,18,158,-6,0,48,-1,4
1189,11/18/00,Purdue,41.0,50,294,29,20,216,1,1,Indiana,13.0,36,205,28,13,123,3,2,28.0,14,89,1,7,93,-2,-1
1190,11/18/00,Rice,28.0,59,293,23,10,104,1,3,Nevada-Reno,34.0,38,129,30,17,236,1,1,-6.0,21,164,-7,-7,-132,0,2
1191,11/18/00,Rutgers,17.0,30,174,28,13,175,3,2,Notre Dame,45.0,60,295,20,14,186,0,1,-28.0,-30,-121,8,-1,-11,3,1
1192,11/18/00,Southern Cal,38.0,44,207,38,26,350,0,2,U.C.L.A.,35.0,28,71,23,14,257,0,0,3.0,16,136,15,12,93,0,2
1193,11/18/00,South Carolina,14.0,39,162,26,13,200,3,0,Clemson,16.0,49,174,30,14,185,1,0,-2.0,-10,-12,-4,-1,15,2,0
1194,11/18/00,San Diego State,24.0,28,81,26,14,269,1,2,Air Force,45.0,73,418,17,10,122,1,0,-21.0,-45,-337,9,4,147,0,2
1195,11/18/00,San Jose State,17.0,37,206,33,12,196,1,0,Tulsa,28.0,52,327,27,12,138,0,1,-11.0,-15,-121,6,0,58,1,-1
1196,11/18/00,Southern Miss,24.0,42,138,34,19,203,2,3,Cincinnati,27.0,36,72,42,20,197,0,2,-3.0,6,66,-8,-1,6,2,1
1197,11/18/00,Southern Methodist,7.0,43,151,36,19,190,1,2,Fresno State,14.0,41,181,18,14,139,0,1,-7.0,2,-30,18,5,51,1,1
1198,11/18/00,Stanford,36.0,41,48,23,12,242,1,0,California,30.0,37,181,34,22,195,4,1,6.0,4,-133,-11,-10,47,-3,-1
1199,11/18/00,UL-Lafayette,38.0,39,105,45,28,299,0,1,Mid Tennessee St,41.0,38,168,39,24,292,2,2,-3.0,1,-63,6,4,7,-2,-1
1200,11/18/00,Syracuse,0.0,31,82,27,11,83,2,0,Miami-Florida,26.0,41,156,29,16,263,0,0,-26.0,-10,-74,-2,-5,-180,2,0
1201,11/18/00,Texas Christian,47.0,49,313,18,10,216,0,2,Texas-El Paso,14.0,32,70,47,21,217,1,1,33.0,17,243,-29,-11,-1,-1,1
1202,11/18/00,Temple,0.0,27,12,35,18,170,2,0,Pittsburgh,7.0,45,169,29,18,218,1,4,-7.0,-18,-157,6,0,-48,1,-4
1203,11/18/00,Tennessee,59.0,29,228,25,19,362,1,1,Kentucky,20.0,35,96,49,25,330,2,0,39.0,-6,132,-24,-6,32,-1,1
1204,11/18/00,Texas Tech,13.0,23,21,62,42,309,2,0,Oklahoma,27.0,25,136,38,24,248,2,2,-14.0,-2,-115,24,18,61,0,-2
1205,11/18/00,Tulane,37.0,40,123,56,29,360,0,1,Memphis,14.0,26,85,54,24,216,3,3,23.0,14,38,2,5,144,-3,-2
1206,11/18/00,Tulsa,28.0,52,327,27,12,138,0,1,San Jose State,17.0,37,206,33,12,196,1,0,11.0,15,121,-6,0,-58,-1,1
1207,11/18/00,Alabama-Birmingham,27.0,41,209,28,14,218,1,1,Army,7.0,32,47,49,22,216,1,1,20.0,9,162,-21,-8,2,0,0
1208,11/18/00,U.C.L.A.,35.0,28,71,23,14,257,0,0,Southern Cal,38.0,44,207,38,26,350,0,2,-3.0,-16,-136,-15,-12,-93,0,-2
1209,11/18/00,Texas-El Paso,14.0,32,70,47,21,217,1,1,Texas Christian,47.0,49,313,18,10,216,0,2,-33.0,-17,-243,29,11,1,1,-1
1210,11/18/00,Utah State,24.0,19,51,36,15,209,1,2,Idaho State,27.0,59,262,34,20,180,3,0,-3.0,-40,-211,2,-5,29,-2,2
